protein_id,protein_name,source,nsnp_exp,nsnp_used,ivw_b,ivw_se,ivw_pval,wm_b,wm_se,wm_pval,egg_b,egg_se,egg_pval,het_q,het_q_df,het_q_pval,egg_int,egg_int_se,egg_int_pval,bonf_thresh,bonf_sig,fdr_q,or,or_lci95,or_uci95,z
prot-a-2641,Scavenger receptor class F member 2,prot-a,26,26,0.00412730767358243,0.0177577786857937,0.816209859269718,0.0109568812846527,0.023308992245095,0.638304292690912,0.0311643619793585,0.0390989596632238,0.43356567751912,31.9543175781621,23,0.10109717964387,-0.00634079877522718,0.00815151986402616,0.444575928951723,1.15048320294524e-05,FALSE,0.992088505870423,1.00413583673789,0.96978785406841,1.03970035754868,0.23242252010294
prot-a-923,Eukaryotic translation initiation factor 4E type 2,prot-a,28,28,0.00412600547041295,0.0177534238668395,0.816222547295825,-0.00156310148756104,0.0214201480285643,0.941827267793689,-4.33683045025655e-05,0.0353871533233677,0.999031517263471,48.5025695572796,26,0.00472286376402815,0.00106968385902809,0.00780365100506028,0.892027641612116,1.15048320294524e-05,FALSE,0.992088505870423,1.00413452914987,0.969794868803998,1.03969012939252,0.23240618268117
prot-a-97,Angiopoietin-related protein 1,prot-a,27,26,-0.00416856634889882,0.0179423466943484,0.816280806740969,-0.00199205743193059,0.0243201317781138,0.934718431480513,-0.012264184318412,0.0458859764751497,0.791639296265914,33.0320672694037,23,0.0805094805220271,0.00152179540500797,0.00790878616377051,0.849103399071422,1.15048320294524e-05,FALSE,0.992088505870423,0.99584011006355,0.961428032575751,1.03148388772744,-0.232331167149494
prot-c-2828_82_2,"",prot-c,7,7,0.00333895895090695,0.0143772599806314,0.816352470703353,-0.0034066819612085,0.0184223794582004,0.853291121651896,-0.0306803737119461,0.0457948616347839,0.532579439479381,2.80501629023216,5,0.730015698855552,0.0114201263411178,0.0145958467649065,0.469381377942664,1.15048320294524e-05,FALSE,0.992088505870423,1.00334453948367,0.975465515033853,1.03202035274078,0.232238893600387
prot-a-663,Cysteine-rich secretory protein LCCL domain-containing 2,prot-a,32,27,-0.00448479390298929,0.0193656619654832,0.816860476340696,-0.00399161749231048,0.021476001991763,0.852551346221838,-0.0387619226480931,0.0474445977674143,0.421649974008283,43.7369649611894,25,0.0116035045998849,0.00716727961569239,0.00904338447192178,0.435500460228066,1.15048320294524e-05,FALSE,0.992088505870423,0.99552524776797,0.958446541288586,1.03403839050953,-0.231584849047911
prot-a-2127,Protein syndesmos,prot-a,32,30,0.00352676365968255,0.0152496490184679,0.817106206260127,0.0034527060684396,0.0197329463867707,0.861101914723402,-0.00315080907250264,0.0389832702662866,0.936156366714879,38.3480371068583,28,0.0919931566508988,0.00147451032377889,0.00789746716254294,0.85323679971667,1.15048320294524e-05,FALSE,0.992088505870423,1.00353299000811,0.973981909991081,1.03398066401853,0.231268513485885
prot-c-2642_4_1,"",prot-c,5,5,0.00644366891680284,0.027894574733621,0.817314185047949,0.00214933011126268,0.0301481495649136,0.943165144781844,0.0223213110866147,0.128220549888574,0.872883074372366,6.42396996378336,3,0.0927096513393819,-0.00396606796404751,0.0310067739411088,0.906313086202426,1.15048320294524e-05,FALSE,0.992088505870423,1.00646447401441,0.952914879713423,1.06302331826084,0.231000794180826
prot-a-2392,Trypsin-2,prot-a,37,32,-0.00331929576228701,0.01438997759856,0.817573361222855,-0.00233714121011756,0.0200534340927564,0.907220081476279,-0.0389712183132077,0.0369334123024511,0.299769287465659,32.9130581523812,30,0.326327662360952,0.00682945186289859,0.00651767930279484,0.303083645043345,1.15048320294524e-05,FALSE,0.992088505870423,0.996686207009765,0.968968038290721,1.02519727791627,-0.230667194549294
prot-a-2794,Sorting nexin-4,prot-a,27,25,-0.00343661722315856,0.0149107684480505,0.817719672495048,0.00908169589355944,0.0214586237042365,0.672135532224466,0.00958966914266727,0.0352847402884637,0.78821625693806,21.5286383309594,23,0.54883802286506,-0.00270505172992007,0.00664087390840937,0.687529241212062,1.15048320294524e-05,FALSE,0.992088505870423,0.996569281187017,0.967865910625875,1.02612388896245,-0.230478880758682
prot-a-3065,Tenomodulin,prot-a,20,18,0.00515822223146212,0.0223887278483557,0.817785842833463,0.0180680725002409,0.026339155547419,0.492727190971942,0.00782542688721335,0.0531523979485288,0.884792692314638,26.320141019146,16,0.0496867738297718,-0.000554073512325315,0.00994682296747375,0.95626762707411,1.15048320294524e-05,FALSE,0.992088505870423,1.00517154876364,0.962016492635815,1.050262495683,0.230393717159814
prot-a-3036,Tumor necrosis factor receptor superfamily member 11A,prot-a,24,21,-0.00340487221431223,0.0147847338751987,0.817861393293041,0.00147495671291891,0.0206414303622218,0.943034739162332,-0.0159741442609978,0.0283802744825366,0.580111463681812,21.6329804366531,19,0.302901081992138,0.00347402151899803,0.00664835393395251,0.60733521493935,1.15048320294524e-05,FALSE,0.992088505870423,0.996600917789814,0.968135762900337,1.02590300596275,-0.230296483051608
prot-c-4990_87_1,"",prot-c,3,3,-0.00794265152046697,0.0345665159457012,0.818263682372415,-0.0113603958751886,0.0343304966849253,0.740710461163288,-0.18967615002779,1.3731082940164,0.912612707374163,4.04554618039305,1,0.0442880452161566,0.040911550133236,0.30891933407866,0.916177415319439,1.15048320294524e-05,FALSE,0.992152338412938,0.992088807990377,0.927100761701185,1.06163239595849,-0.229778770094842
prot-c-5112_73_3,"",prot-c,8,8,0.00619955096382018,0.0269967969206074,0.818371334219845,0.0217906258828627,0.024948104221304,0.38242430700503,-0.029141367430437,0.129046750208353,0.83028168040051,15.9625676541506,5,0.00695176152198628,0.0101035242832931,0.0359264961731588,0.789802567801323,1.15048320294524e-05,FALSE,0.992152338412938,1.00621880795423,0.954360142413926,1.06089540466338,0.22964024147205
prot-a-1013,"Fatty acid-binding protein, adipocyte",prot-a,23,23,-0.00386724042362441,0.0169049957074559,0.819052993034775,-0.0091030237137839,0.0234600042802064,0.697998934961238,0.0189588724296508,0.0357727481912877,0.601684423078017,17.7068719015218,21,0.667471127143406,-0.00579171303856544,0.00799924031428364,0.477034743729862,1.15048320294524e-05,FALSE,0.992701378988237,0.996140227720485,0.963675140825929,1.02969902537131,-0.228763170990856
prot-a-2792,Sorting nexin-17,prot-a,27,26,0.00327947323708742,0.014401558940925,0.819866609690491,0.0108472886632047,0.0226064933400472,0.631347808312101,-0.0185352938966686,0.0293543000601573,0.533725466465569,23.6106822374081,24,0.484030656290642,0.00521226971728465,0.00611159847370731,0.402174523229415,1.15048320294524e-05,FALSE,0.992838203368412,1.00328485659269,0.975361036883177,1.03200811330828,0.227716544475482
prot-a-3131,UDP-N-acetylhexosamine pyrophosphorylase,prot-a,27,26,-0.00415851951969179,0.0182803607501288,0.820046136090528,0.00729509273142283,0.0239098729942973,0.760283923834078,-0.0750476266362303,0.0368080969632928,0.052621185947214,29.9275696980602,24,0.187164010086171,0.0151065765362673,0.00695109496695787,0.0398558969234603,1.15048320294524e-05,FALSE,0.992838203368412,0.995850115149313,0.960800943147126,1.03217785007007,-0.227485637539319
prot-c-5226_36_3,"",prot-c,3,3,-0.014805147287507,0.0651538194529626,0.820241978564467,,,,,,,4.31859558577302,1,0.0376980232841343,,,,1.15048320294524e-05,FALSE,0.992838203368412,0.985303910038976,0.867181801896131,1.11951587661935,-0.22723375869308
prot-c-3170_6_1,"",prot-c,5,5,0.00427740220772857,0.0188289961333357,0.820290763346578,0.00604796440036218,0.0222673920557546,0.785924739838588,-0.00448691934020884,0.0500485159295366,0.934214218366168,0.0629672619523892,3,0.995876159182125,0.00290677680732878,0.0153796063205687,0.862154840316476,1.15048320294524e-05,FALSE,0.992838203368412,1.00428656334986,0.967899102383008,1.0420419843782,0.227171017373341
prot-a-816,ATP-dependent RNA helicase DHX8,prot-a,31,28,-0.00257548724914642,0.0113602111685552,0.820648307746226,-0.0209936695371759,0.0115382784445634,0.0688381960660886,-0.0122903277512618,0.017935561125063,0.49925112031841,37.8341088835784,26,0.0627417911452251,0.00352973283767807,0.00501053977096613,0.487407972061534,1.15048320294524e-05,FALSE,0.992838203368412,0.997427826472712,0.97546450978947,1.01988566374065,-0.226711212576338
prot-a-1364,Heterogeneous nuclear ribonucleoproteins C1/C2,prot-a,26,25,0.00345929112903346,0.015275939117792,0.820848657818796,-0.00136438482244906,0.0177809132300994,0.938835861899357,-0.0140156957539298,0.0292944634311401,0.636852415440425,35.7379546307444,23,0.0438639591053615,0.00519568096568845,0.00740187507370566,0.489758851823318,1.15048320294524e-05,FALSE,0.992838203368412,1.00346528138194,0.973866011943883,1.03396417842844,0.226453581829507
prot-a-1463,Protein turtle homolog A,prot-a,22,21,-0.00493501342323187,0.0218058597744362,0.82095570983275,0.0140926772782425,0.0266294795688863,0.596657425859357,0.0513123578565923,0.0439771590692204,0.258519018462403,25.1543854592241,18,0.120722349004982,-0.0144191148829616,0.00987933285999863,0.161653562842918,1.15048320294524e-05,FALSE,0.992838203368412,0.995077143748688,0.953444083975875,1.03852815141711,-0.226315929492373
prot-a-1565,IQ domain-containing protein F1,prot-a,15,13,-0.00515693842298222,0.0227917298463076,0.820996421683767,-0.0160010377518984,0.0310938709478906,0.606829603338873,-0.0152742469642796,0.0926303486440811,0.872018111012099,9.77689130201387,11,0.550560712233788,0.00155568373184724,0.0138053868823132,0.912309104429518,1.15048320294524e-05,FALSE,0.992838203368412,0.994856335756123,0.951392356542291,1.04030594947302,-0.226263581472632
prot-a-1852,MAP kinase-activated protein kinase 3,prot-a,18,16,0.00297237073478364,0.0132013123015478,0.82185697100825,0.0166407790069607,0.0172587639224818,0.334949183546391,0.044483246637973,0.0271157057955091,0.123168442806589,10.2183806816169,14,0.746049387433821,-0.0136083703836,0.00776462643219875,0.101529851232401,1.15048320294524e-05,FALSE,0.993338632416144,1.00297679260874,0.977358063372933,1.02926704573354,0.225157216713609
prot-c-3580_25_8,"",prot-c,7,7,0.0061729335322641,0.0274178456421924,0.821868101031103,-0.0184057595751584,0.0198909381034174,0.354792243832814,-0.102200932854669,0.0759513481111165,0.236223980379034,14.1785028111972,5,0.0145144299814928,0.0358966517770344,0.0237681858432735,0.191359510333066,1.15048320294524e-05,FALSE,0.993338632416144,1.00619202535042,0.953547495032377,1.06174301453584,0.225142909214019
prot-a-2417,26S proteasome non-ATPase regulatory subunit 4,prot-a,22,21,-0.00387223514276565,0.0172752632719218,0.822641268757823,-0.0112658460099651,0.023401549269523,0.630221906825194,-0.00263676896130332,0.035883141619563,0.942190569436213,22.245931774249,19,0.272188133280794,-0.000324644183857648,0.00819862769873167,0.968827236705083,1.15048320294524e-05,FALSE,0.993629865478217,0.996135252292247,0.962971222165233,1.0304414275519,-0.224149124781175
prot-c-3438_10_2,"",prot-c,7,7,-0.00518226915641899,0.0231800124624502,0.823094804200429,0.0251280573609586,0.0268065696103096,0.348560916356322,0.00426879527796484,0.0812681528733255,0.960627166371307,7.34404148659322,4,0.118786316713965,-0.0027851453052998,0.0227034430040984,0.908281062551265,1.15048320294524e-05,FALSE,0.993629865478217,0.994831135634644,0.950644509293149,1.04107158748963,-0.223566279992897
prot-a-1879,Protein MENT,prot-a,27,26,0.00288790769564164,0.0129493286157643,0.823523040355596,0.0103665316438925,0.0195777346724802,0.596454353377374,0.0283605597908308,0.0274714119186605,0.312192248789483,19.1933454876261,24,0.7416012530476,-0.00622189568413717,0.00591786639635821,0.303558009993636,1.15048320294524e-05,FALSE,0.993629865478217,1.00289208171817,0.977758300111232,1.02867194014981,0.223016017380697
prot-a-1678,Importin subunit alpha-3,prot-a,21,20,-0.00524131433053582,0.0235125675880901,0.823601319966074,0.0161186219179737,0.0266404593381959,0.545150463898996,0.0294457451762318,0.0469536482270927,0.538910285943738,28.6429090892738,17,0.0379641620819609,-0.00830773008881963,0.00970942327083215,0.404098121994878,1.15048320294524e-05,FALSE,0.993629865478217,0.994772397391146,0.94996898071157,1.0416888790096,-0.222915439196471
prot-a-1540,Interleukin-6 receptor subunit alpha,prot-a,25,23,0.00230828162421977,0.0103921317780921,0.824221868708338,0.0100631289620454,0.010181109281903,0.322950991056992,0.0202716923155044,0.0173367007678209,0.256032961824468,25.6366426514827,20,0.178150543455194,-0.00912915911783119,0.00711124770896184,0.213899291879547,1.15048320294524e-05,FALSE,0.993629865478217,1.00231094775725,0.982101813113021,1.02293593452354,0.222118201877109
prot-a-3151,Uridine-cytidine kinase 2,prot-a,27,25,0.0051897566084251,0.0233873676142571,0.824388410722524,0.0246587944111485,0.0265206959150885,0.352477548980698,0.0654664250626628,0.0585022908149916,0.275760090890936,34.7537886708306,21,0.0300418325810763,-0.0103339327217632,0.00920364725466785,0.274192319657148,1.15048320294524e-05,FALSE,0.993629865478217,1.00520324672196,0.960165624466125,1.05235340807185,0.221904264474014
prot-a-1793,Leucine-rich repeat neuronal protein 1,prot-a,30,30,0.00289937239059374,0.0130763604136065,0.824526992218169,-0.0121463601124093,0.0197749826653442,0.539064270195926,-0.0291723808514248,0.024247572274088,0.239776844922572,26.1947241539673,26,0.452441951161138,0.00772712206175549,0.00496976705068805,0.132077131082692,1.15048320294524e-05,FALSE,0.993629865478217,1.00290357963586,0.977526092855982,1.02893988958166,0.221726252480531
prot-c-4160_49_1,"",prot-c,7,7,0.00563205258323602,0.025424906293365,0.824689790556676,0.0118983127474734,0.0258290027084913,0.645044658639563,-0.0491221752741938,0.0806837878739396,0.575522448489747,8.96937272849558,4,0.061869592689747,0.015945620636209,0.0221680559510895,0.511735373941915,1.15048320294524e-05,FALSE,0.993629865478217,1.00564794240816,0.956761855090526,1.05703188174665,0.221517142216795
prot-a-2617,Protein S100-A2,prot-a,18,16,-0.00437816174941117,0.019816272927344,0.825140942862513,0.021841452155227,0.0274387432286911,0.426027533069116,0.0143612606806669,0.0396194152238074,0.722406636733774,9.86566796528171,14,0.771937229845038,-0.00395987106221004,0.00724962504997615,0.593514957900275,1.15048320294524e-05,FALSE,0.993629865478217,0.99563140842905,0.957702533854942,1.03506241907945,-0.220937699307212
prot-c-3879_50_1,"",prot-c,3,3,0.00616810456064918,0.027919253721981,0.825149619856211,0.0209829072747705,0.034293635760443,0.540630324741584,-0.246577876260903,0.214716819947299,0.456099177652244,0.391646000085632,1,0.531435460828893,0.0579224441294259,0.0487894489192645,0.445647003284138,1.15048320294524e-05,FALSE,0.993629865478217,1.00618716648942,0.95260624705787,1.06278183366407,0.22092655563329
prot-c-3291_30_2,"",prot-c,7,7,-0.0049672224248085,0.0225083122340864,0.82533855802138,-0.0149438310192831,0.0235599956681604,0.525892651379718,-0.0760275810467924,0.0880459157653772,0.451374721849776,5.71754370918348,3,0.126190832456462,0.0221342857366365,0.0264387209574069,0.463931056733127,1.15048320294524e-05,FALSE,0.993629865478217,0.995045093823547,0.952101612179797,1.03992549332574,-0.220683913264993
prot-a-2480,Ras-related C3 botulinum toxin substrate 3,prot-a,17,16,0.00429309910443939,0.019464939342722,0.825438566576872,0.00369244520377078,0.0267501262180958,0.890213006508522,-0.0087226054485402,0.0499402059768354,0.863846726517255,16.5572767059363,14,0.280538656893548,0.00266903907856628,0.00937569247636161,0.780059601948472,1.15048320294524e-05,FALSE,0.993629865478217,1.00430232765604,0.966708591588568,1.04335802341209,0.220555483315421
prot-a-1803,Lymphotoxin-alpha,prot-a,25,25,0.00331557118838902,0.0150463761034844,0.825593292339666,-0.018453896884815,0.0228693445779293,0.419708409299813,0.0676093190093166,0.0350752921973038,0.0663500913741429,19.3461934277273,23,0.680958314689163,-0.0128969065444608,0.00635562541392067,0.0541645480928491,1.15048320294524e-05,FALSE,0.993629865478217,1.00332107377427,0.974164278333996,1.03335053385566,0.220356793262746
prot-a-1615,Potassium voltage-gated channel subfamily G member 4,prot-a,28,27,0.00320520096495833,0.0145659929953371,0.825834662989504,0.0153561413599425,0.0217894937840253,0.480965954646611,0.0198748689655959,0.0331723284196302,0.554470658825951,14.1810105664079,25,0.958484777863483,-0.00380519112987046,0.00680320441599664,0.580917830169721,1.15048320294524e-05,FALSE,0.993629865478217,1.00321034311398,0.974974321449581,1.0322641021299,0.2200468561247
prot-a-570,C-type lectin domain family 12 member A,prot-a,18,16,-0.00248510885126004,0.0112950673084495,0.825857775219426,-0.00633027884665099,0.0127828772605383,0.620448016472138,-0.0223779428123282,0.0171259570054913,0.212383554258734,13.5946722448666,14,0.480323695252866,0.00856273029419961,0.00565870212897043,0.152473720697074,1.15048320294524e-05,FALSE,0.993629865478217,0.997517976475421,0.975677243128757,1.01984761907612,-0.220017179481613
prot-a-2851,"Beta-galactoside alpha-2,6-sialyltransferase 1",prot-a,24,18,0.00514752912885261,0.023449815412891,0.826250793126054,-0.0285668922768739,0.0252252114480215,0.257435273093011,0.0109996286091752,0.0453746870546141,0.811536535301214,37.4333812118652,16,0.00182153772072361,-0.00150382503013498,0.00987068573636385,0.880813463544393,1.15048320294524e-05,FALSE,0.993629865478217,1.0051608004186,0.960007570052094,1.05243777884307,0.219512564948502
